Provider Name,Provider Type,Cost Year,First Mortgage,Second Mortgage,Third Mortgage,Fourth Mortgage,CHEFA Interest Expense,Movable Equip Automotive Equip,Movable Equip Lender Other CCNH,Total Movable Equip Interest,Other Interest Expense,Total All Interest Expense,Total Building Interest Expense,Laundry In House Processing LBS,Laundry In House Processing Amt $,Laundry Employee Items LBS,Laundry Employee Items Amt $,Personal Clothing LBS,Personal Clothing Amt $,Repair Purchase Linens LBS,Repair Purchase Linens Amt $,Purchased Services,Mgt Services,Other Laundry,Total Laundry Expenditures,Repair and Maintenance,Heat,Light and Power,Water,Equipment Lease,Other Maintenance,Total Maint and Operating Expense,Depreciation Land Improvements,Depreciation Building Improvements,Depreciation Non Movable Equip,Depreciation Movable Equip,Total Depreciation Costs,Amortization Organization Expense,Amortization Mortgage Expense,Amortization Leasehold Improve,Amortization Other,Total Amortization Costs,Property Rental,Property Tax by Owner,Property Tax by Lessor,Personal Property Tax,Total Property Expenses,Res Care RX Own Pharmacy,Res Care Purchased from Omi Care CCNH,Res Care Med Cabinet Drugs,Res Care Med and Therapeutic Supplies,Res Care Ambulance Limousine,Res Care Emergency Oxygen Use,Res Care Other Oxygen,Res Care Xray and Related Procedures,Res Care Dental,Res Care Laboratory,Res Care Recreation,Res Care Other,Management Fee Direct,Total Res Care Expenditures,Bed Capacity Previous Report,Bed Capacity This Report,Number of Res Previous Report,Number of Res This Report,Medicare,Medicaid CT,Medicaid Other States,Private Pay,State SSI for RCH,Care Days Other,Total Care Days,Medicaid Reserve Bed Days,Other Reserve Bed Days,Total Resident Days,Total number of PT Treatments Medicaid Part B,Total number of PT Treatments Medicaid Maintenance Treatments,Total number of PT Treatments Restorative Treatments,Total number of PT Treatments Other,Total PT Treatments,Total number of ST Treatments Medicaid Part B,Total number of ST Treatments Medicaid Maintenance Treatments,Total number of ST Treatments Medicaid Restorative Treatments,Total number of ST Treatments Other,Total ST Treatments,Total number of OT Treatments Medicaid Part B,Total number of OT Treatments Medicaid Maintenance Treatments,Total number of OT Treatments Medicaid Restorative Treatments,Total number of OT Treatments Other,Total OT Treatments,Res Room Board Care Rev Medicaid Res CT only,Medicaid Room and Board Contractual Allowance,Res Room Board Care Rev Medicaid All Other States,Other States Room and Board Contracutal Allowance,Medicare,Medicare Room and Board Contractual Allowance,Res Room Board Care Rev Private Pay Res and Other,Private Pay Room and Board Contractual Allowance,Prescription Drugs Medicare,Prescription Drugs Medicare Contracual Allowance,Prescription Drugs Other,Prescription Drugs Other Contractual Allowance, Medical Supplies Medicare,"Medical Supplies, Medicare Contractual Allowance",Medical Supplies Other,Medical Supplies Other Contractual Allowance,Physical Therapy Medicare,Physical Therapy Medicare Contractual Allowance,Physical Therapy Other,"Physical Therapy, Other Contractual Allowance",Speech Therapy Medicare,"Speech Therapy, Medicare Contractual Allowance",Speech Therapy Other,"Speech Therapy, Other Contractual Allowance",Occupational Therapy Medicare,"Occupational Therapy, Medicare Contractual Allowance",Occupational Therapy Other,"Occupational Therapy, Other Contractual Allowance",Other Medicare,Other Res Rev Other Non Medicare,Total Resident Revenue,Other Rev Meals Sold,Other Rev Rental of Room to NonRes,Other Rev Telephone,Other Rev TV Rental,Other Rev Interest Income,Other Revenue Private Duty Nurses Fees,Other Rev Barber Coffee Beauty and Gift Shops,Other Rev Other,Total Other Rev,Total All Rev,Salaries and Wages Operators Owners $,Salaries and Wages Operators Owners Hrs,Salaries and Wages Administrator $,Salaries and Wages Administrator Hrs,Salaries and Wages Assist Administrator $,Salaries and Wages Assist Administrator Hrs,Salaries and Wages Other Administrator $,Salaries and Wages Other Administrator Hrs,Salaries and Wages Head Dietitian $,Salaries and Wages Head Dietitian Hrs,Salaries and Wages Food Serv Supervisor $,Salaries and Wages Food Serv Supervisor Hrs,Salaries and Wages Dietary Workers $,Salaries and Wages Dietary Workers Hrs,Salaries and Wages Head Housekeeper $,Salaries and Wages Head Housekeeper Hrs,Salaries and Wages Housekeeper Worker $,Salaries and Wages Housekeeper Worker Hrs,Salaries and Wages Engineer $,Salaries and Wages Engineer Hrs,Salaries and Wages Maintenance Worker $,Salaries and Wages Maintenance Worker Hrs,Salaries and Wages Laundry Supervisor $,Salaries and Wages Laundry Supervisor Hrs,Salaries and Wages Laundry Worker $,Salaries and Wages Laundry Worker Hrs,Salaries and Wages Barber $,Salaries and Wages Barber Hrs,Salaries and Wages Protective Services $,Salaries and Wages Protective Services Hrs,Salaries and Wages Head Accountant $,Salaries and Wages Head Accountant Hrs,Salaries and Wages Other Accountant $,Salaries and Wages Other Accountant Hrs,Salaries and Wages Director Nurse $,Salaries and Wages Director Nurse Hrs,Salaries and Wages RN Direct Care $,Salaries and Wages RN Direct Care Hrs,Salaries and Wages RN Admin $,Salaries and Wages RN Admin Hrs,Salaries and Wages LPN Direct Care $,Salaries and Wages LPN Direct Care Hrs,Salaries and Wages LPN Admin $,Salaries and Wages LPN Admin Hrs,Salaries and Wages Aides $,Salaries and Wages Aides Hrs,Salaries and Wages PT $,Salaries and Wages PT Hrs,Salaries and Wages ST $,Salaries and Wages ST Hrs,Salaries and Wages OT $,Salaries and Wages OT Hrs,Salaries and Wages Recreation Worker $,Salaries and Wages Recreation Worker Hrs,Salaries and Wages Med Director $,Salaries and Wages Med Director Hrs,Salaries and Wages Utilization Review $,Salaries and Wages Utilization Review Hrs,Salaries and Wages Res Care $,Salaries and Wages Res Care Hrs,Salaries and Wages Physician $,Salaries and Wages Physician Hrs,Salaries and Wages Dentist $,Salaries and Wages Dentist Hrs,Salaries and Wages Pharmacists $,Salaries and Wages Pharmacists Hrs,Salaries and Wages Podiatrists $,Salaries and Wages Podiatrists Hrs,Salaries and Wages Social Worker Case Mgt $,Salaries and Wages Social Worker Case Mgt Hrs,Salaries and Wages Marketing $,Salaries and Wages Marketing Hrs,Salaries and Wages Other $,Salaries and Wages Other Hrs,Salaries and Wages Other Attached Schedule $,Salaries and Wages Other Attached Schedule Hrs,Total Salary Expenditures $,Total Salary Expenditures Hrs,Dietary Workers,Other Laundry Workers,Other Housekeeping Workers,Aides and Attendants,All Other Wages Paid,Total Wage Paid,Total Salaries Paid,Total Wages and Salaries Paid,Other Resident Revenue Prescription Drugs Medicare B,Other Resident Revenue Prescription Drugs Other D,Medicaid Residents CT Room and Board Contractual Allowance,Medicaid Residents All Other States Room and Board Contractual Allowance,Medicare Residents Room and Board Contractual Allowance,Other Resident Revenue Medicare Medical Supplies B,Other Resident Revenue Other Medical Supplies D,Other Resident Revenue Occupational Therapy B,Other Resident Revenue Occupational Therapy D,Private Pay Residents and Other Room and Board Contractual Allowance,Other Resident RevenuePhysical TherapyMedicare B,Other Resident RevenuePhysical TherapyOther D,Other Resident RevenueSpeech TherapyMedicare B,Other Resident RevenueSpeech TherapyOther D
ICF-MR,ICF-IID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ingraham Manor,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,127778,0,0,129292,56144,46020,105694,37067,0,111846,356771,1758,84604,7131,52115,145608,0,0,0,0,0,0,168943,0,18557,333108,0,140189,260942,1488,4062,0,34558,0,0,115598,32503,296262,0,885602,128,128,128,128,4116,26978,0,4990,0,5407,41491,0,0,41491,6589,348,0,19976,26913,714,10,0,1473,2197,5150,139,0,19306,24595,11548407,-4646367,0,0,1723472,917507,4059430,-55316,130465,0,212971,0,0,0,0,0,430318,0,654055,0,68096,0,90014,0,406577,0,586914,0,-2095269,16799,16143342,2050,0,0,0,0,0,0,811951,814001,16957343,0,0,125001,2085,0,0,166039,9545,12500,1337,52380,1895,488264,30365,0,0,431060,22610,0,0,37183,2618,0,0,60952,3826,0,0,0,0,0,0,0,0,209356,4317,607629,10738,644679,13815,943396,33438,0,0,1947532,127348,36104,817,8776,199,47139,1066,99780,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118382,4156,64664,2080,119818,3728,0,0,6220634,281117,0,0,0,0,0,0,0,0,0,0,-4646367,0,917507,0,0,0,0,-55316,0,0,0,0
IPP-Amity Rd.,ICF-IID,2020,0,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,16753,6474,11163,0,11228,841,46459,0,6155,0,0,6155,0,0,4428,7872,12300,37206,0,1349,0,57010,0,0,0,2639,0,0,0,0,0,0,0,70727,0,73366,6,6,6,6,0,2182,0,0,0,0,2182,14,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230349,0,0,0,0,0,0,0,99811,99811,1330160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10337,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618874,33623,0,0,629211,34038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPP-Janet Dr.,ICF-IID,2020,0,0,0,0,0,0,0,0,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0,18124,6012,11650,1914,25608,1701,65009,0,1842,0,915,2757,0,0,6035,25803,31838,32739,0,0,0,67334,0,0,0,0,0,0,0,0,0,0,0,20875,0,20875,6,6,6,6,0,2000,0,0,0,0,2000,14,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188167,0,0,0,0,0,0,0,29669,29669,1217836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8064,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610111,33021,0,0,618175,33345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPP-Maple St.,ICF-IID,2020,0,0,0,0,0,0,0,0,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,18349,4176,14618,1859,5829,4382,49213,0,5827,0,841,6668,0,0,1794,10632,12426,41461,0,227,0,60782,0,0,0,13440,0,0,0,0,0,0,0,15247,0,28687,6,6,6,6,0,2196,0,0,0,0,2196,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209677,0,0,0,0,0,0,0,139458,139458,1349135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11364,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621403,32629,0,0,632767,33085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IPP-Ridge Rd,",ICF-IID,2020,0,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,19485,4821,11068,1827,15441,679,53321,0,1911,0,3864,5775,0,0,1090,11351,12441,28378,234,0,0,46828,0,0,0,11691,0,0,0,0,0,0,0,27652,0,39343,6,6,6,6,0,1930,0,0,0,0,1930,0,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001445,0,0,0,0,0,0,0,4767,4767,1006212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9789,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598135,32019,0,0,607924,32412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPP-Scrub Oak ICF/MR,ICF-IID,2020,0,0,0,0,0,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,14473,2555,12984,1928,24373,1358,57671,0,2346,0,4772,7118,0,0,330,9298,9628,30411,0,289,0,47446,0,0,0,20423,0,0,0,0,0,0,0,24423,0,44846,6,6,6,6,0,2084,0,0,0,0,2084,120,0,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128938,0,0,0,0,0,0,0,-5993,-5993,1122945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8925,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579940,31023,0,0,588865,31381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACC Healthcare Center of Danielson LLC,CCNH   ,2020,0,0,0,0,0,0,0,0,2799,2799,0,0,0,0,0,0,0,0,9828,1299,0,7324,18451,63329,158616,1038,78862,8172,48761,358778,0,107335,0,15813,123148,0,0,10599,0,10599,937378,0,134247,2510,1207882,0,376726,4908,243630,38976,0,17770,14584,0,18442,32069,32321,0,779426,190,190,168,156,5174,47451,0,3351,0,5288,61264,10,0,61274,1028,1141,0,717,2886,418,232,0,173,823,1224,1092,0,714,3030,16776035,-4675753,0,0,1721783,139254,3169613,7412,118703,0,20491,0,0,0,0,0,686872,0,99364,0,160128,0,17205,0,811766,0,144028,0,651525,574890,19771791,0,0,0,0,5712,0,0,1213684,1219396,20991187,0,0,165647,2136,0,0,437007,25514,73977,2114,66533,2136,667008,33485,0,0,442385,20794,79481,2120,108640,5520,0,0,210270,11114,0,0,0,0,0,0,0,0,206893,3780,1189464,12641,223098,15185,1707662,54433,82480,2660,2967126,153530,346774,13857,101376,2382,388075,13016,183511,9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100841,4095,0,0,546,20,0,0,9748794,389970,0,0,0,0,0,0,0,0,0,0,-4675753,0,139254,0,0,0,0,7412,0,0,0,0
JACC Healthcare Center of Windham LLC,CCNH   ,2020,0,0,0,0,0,0,0,0,257052,257052,0,0,37457,0,0,0,0,0,0,0,0,6000,43457,32819,0,133189,28547,0,53931,248486,0,13427,14663,2539,30629,20985,0,52497,0,73482,482390,0,139713,22731,748945,0,144539,16580,102357,1228,0,5952,-349,0,31673,26147,147944,0,476071,114,114,82,85,3901,26406,0,1262,0,99,31668,0,0,31668,842,0,3137,8378,12357,284,0,918,3019,4221,750,0,3161,8863,12774,10034280,-3530764,0,0,1464140,-630155,537345,-10559,122269,0,5170,0,0,0,0,0,552650,0,132322,0,242975,0,42019,0,571941,0,144418,0,376373,-317875,9360176,0,0,0,2490,9696,0,0,763368,775554,10135730,0,0,121325,2171,0,0,219966,10650,15779,406,67210,2192,397717,23153,50396,2220,253411,15276,54778,2010,63213,2263,0,0,99784,6118,0,0,0,0,0,0,0,0,176594,3298,658284,15167,304339,8442,1017799,31190,0,0,1300332,68645,219566,5821,64355,1655,181149,5289,114904,5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84757,3562,0,0,136276,4754,0,0,5601934,220034,0,0,0,0,0,0,0,0,0,0,-3530764,0,-630155,0,0,0,0,-10559,0,0,0,0
Jefferson House,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144767,0,0,144767,271335,53510,121066,105255,25343,134321,710830,8135,309885,6650,133054,457724,0,0,0,0,0,0,0,0,0,457724,0,230584,573,484122,6404,0,39894,21352,0,72745,638,1812,0,858124,104,104,104,91,4064,20500,0,5924,0,3279,33767,27,172,33966,1890,0,36,19297,21223,179,0,22,808,1009,1514,0,37,17222,18773,10444518,-5005716,0,0,2103814,524320,4861628,250773,136210,-136210,134170,-134170,0,0,0,0,436985,-385731,380293,-289199,45031,-26517,51525,-33135,410126,-359908,372660,-303441,0,848,13478874,0,0,0,0,7482107,0,0,9358246,16840353,30319227,0,0,144845,2091,0,0,399455,15374,75568,2591,0,0,561166,33764,0,0,250729,15895,79947,2050,85129,5106,0,0,0,0,0,0,0,0,0,0,0,0,223865,3962,2655632,61195,383551,8065,299954,8530,0,0,2129206,122846,0,0,0,0,0,0,192727,6577,0,0,0,0,0,0,0,0,0,0,138447,2113,0,0,288022,7201,0,0,407893,10161,0,0,8316136,307521,0,0,0,0,0,0,0,0,-136210,-134170,-5005716,0,524320,0,0,-359908,-303441,250773,-385731,-289199,-26517,-33135
"Jerome Home, The",CCNH   ,2020,0,0,0,0,35123,0,0,0,0,35123,35123,0,5541,0,0,0,0,0,0,0,0,9748,15289,78317,63349,89766,26010,0,101551,358993,10805,323851,46434,105162,486252,0,4259,0,0,4259,0,0,0,0,490511,0,157578,33187,13083,6458,0,23089,15976,0,30897,4260,259362,0,543890,94,94,93,83,1837,14573,0,11798,0,2477,30685,62,102,30849,1658,0,0,10160,11818,318,0,0,550,868,889,0,0,8808,9697,7531699,-3829526,0,0,971520,217027,7475761,166752,74004,-74004,0,0,0,0,0,0,247856,-165958,0,0,59693,-15725,0,0,183880,-148841,0,0,-915,75155,12769293,0,0,0,0,375536,0,0,722018,1097554,13866847,0,0,123420,1655,0,0,492209,16854,0,0,63209,1686,525568,29526,5986,236,150370,10547,65707,1414,104486,5360,0,0,158519,11172,0,0,0,0,0,0,0,0,163069,3002,1607807,38652,333327,7237,761157,23184,0,0,2292163,123007,309223,9507,29429,569,253879,6770,152118,6657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133498,4598,0,0,90424,3189,0,0,7815568,304822,0,0,0,0,0,0,0,0,-74004,0,-3829526,0,217027,0,0,-148841,0,166752,-165958,0,-15725,0
Jewish Senior Services,CCNH   ,2020,3131,1461532,0,0,0,0,0,0,5797,1470460,1464663,0,17228,0,0,0,0,0,46775,102526,0,19946,186475,217427,132255,575378,26878,69411,272493,1293842,0,2300781,88546,282875,2672202,0,29371,0,0,29371,0,0,32474,0,2734047,0,765513,20306,920127,44170,0,37527,43910,2779,103345,127915,69541,0,2135133,280,280,270,239,6380,67308,0,15449,0,4833,93970,80,40,94090,12484,0,0,36605,49089,458,0,0,2956,3414,4563,0,0,29028,33591,40521191,-19451119,0,0,10028317,-2823756,11575604,-333226,810861,-810861,134757,-134757,21827,-24781,248,-45,1425004,-1170726,423106,-125623,149841,-110332,85703,-50221,818561,-693795,510287,-388188,6122,10629,40398506,0,0,0,66616,1931,0,0,4966080,5034627,45433133,0,0,743767,2080,214658,1855,1458033,48625,0,0,0,0,1367866,83996,0,0,798832,45888,0,0,249206,10351,0,0,298419,16734,0,0,105179,5499,164024,1419,323420,9595,320826,5400,3258864,79759,416846,9765,3275843,95766,0,0,6318131,316870,917821,22132,169037,5366,554575,12526,510527,22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266510,9077,0,0,536811,21141,0,0,22269195,826567,0,0,0,0,0,0,0,0,-810861,-134757,-19451119,0,-2823756,-24781,-45,-693795,-388188,-333226,-1170726,-125623,-110332,-50221
"Johnson Home, The",RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,20365,9287,10902,3309,0,5866,49729,0,357,216,802,1375,0,0,0,0,0,0,0,0,0,1375,0,0,0,132,0,0,0,0,0,0,449,0,0,581,14,14,11,13,0,0,0,961,3730,0,4691,0,0,4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356069,451948,0,0,0,0,0,0,0,81457,81457,533405,0,0,27884,1155,38601,1599,18134,835,0,0,0,0,46587,3904,0,0,23085,1603,0,0,275,20,0,0,18250,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102871,7853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275687,18274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julie House,RCH    ,2020,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,2654,0,0,0,2654,41467,9879,32668,13178,0,56288,153480,2751,70745,0,7763,81259,0,0,0,0,0,0,0,0,0,81259,0,0,0,0,0,0,0,0,0,0,10912,4506,0,15418,19,19,18,17,0,0,0,0,6442,0,6442,0,0,6442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836662,0,0,0,0,1,0,0,0,1,836663,0,0,74458,2080,0,0,49872,2080,0,0,0,0,62052,3275,0,0,66642,3448,0,0,39702,1579,0,0,7865,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165408,12485,0,0,0,0,0,0,6284,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472283,25863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimberly Hall North,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,6335,0,0,0,0,0,10220,219077,0,0,235632,159862,21922,199703,116457,0,0,497944,674,11651,1361,2984,16670,0,0,0,0,0,763366,0,120279,0,900315,0,36700,19354,131093,0,0,5246,2277,0,18717,41852,55344,0,310583,150,150,142,102,1445,35930,0,5040,0,824,43239,0,2,43241,1936,0,9,4609,6554,198,0,0,444,642,2408,0,21,5089,7518,13961829,-6179906,0,0,566111,-10833,2310535,-217446,18426,-353,20170,-2807,520,-10,128,-57,168862,-3231,157695,-33560,36043,-690,42177,-10565,202423,-3874,193674,-36118,19673,279010,11458153,0,0,0,0,641,0,0,679281,679922,12138075,0,0,186572,2160,0,0,191599,7463,0,0,0,0,0,0,0,0,0,0,76477,2587,53783,2205,0,0,24559,1294,0,0,0,0,0,0,0,0,168643,2316,1192235,25662,82883,2008,1110046,28361,0,0,2221167,106759,0,0,0,0,0,0,135434,7283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158714,5281,0,0,89422,4573,0,0,5691534,197952,0,24559,0,4695752,616006,5336317,355214,5691531,-353,-2807,-6179906,0,-10833,-10,-57,-3874,-36118,-217446,-3231,-33560,-690,-10565
Kimberly Hall South Center,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,5277,0,0,0,0,0,4385,163944,0,0,173606,120942,57580,127622,116538,0,0,422682,674,2653,2818,4842,10987,0,0,0,0,0,137496,0,112921,0,261404,0,273451,-20563,167953,2828,0,7499,9325,0,30025,31028,90019,0,591565,180,180,102,78,4407,21895,0,2020,0,4284,32606,0,6,32612,1170,0,636,11701,13507,162,0,90,1478,1730,913,0,471,11793,13177,8703014,-3645085,0,0,1997015,-132099,2702373,-790128,150902,-9982,155702,-47252,1996,-132,243,-99,342074,-22628,326782,-98910,92789,-6138,88599,-27088,328664,-21741,335999,-101429,78272,175045,10498486,0,0,0,0,1141,0,3331,860302,864774,11363260,0,0,178159,2264,0,0,232461,9838,0,0,0,0,0,0,0,0,28442,1713,45391,1666,37849,2175,0,0,0,0,0,0,0,0,0,0,0,0,160631,2198,1070421,25224,177834,4214,1000031,30988,0,0,1518508,77702,0,0,0,0,0,0,129212,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181754,5316,0,0,72701,3457,0,0,4833394,172718,0,0,28442,3839495,626668,4494605,338790,4833395,-9982,-47252,-3645085,0,-132099,-132,-99,-21741,-101429,-790128,-22628,-98910,-6138,-27088
LARC - Bertoli Drive,ICF-IID,2020,0,419,0,0,0,0,0,0,0,419,419,0,0,0,0,0,0,0,0,0,0,0,0,8437,2282,6085,0,4201,0,21005,0,3252,0,1214,4466,0,0,0,0,0,0,0,0,0,4466,0,0,0,15662,0,0,0,0,0,0,116,76579,0,92357,6,6,6,6,0,2158,0,0,0,0,2158,0,0,2158,0,97,0,0,97,0,0,0,0,0,0,0,0,0,0,784578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784578,0,0,0,0,0,0,0,640,640,785218,0,0,0,0,0,0,16388,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264442,16595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56591,2377,0,0,337421,19471,0,0,0,0,337421,337421,0,337421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel Ridge Health Care Center,CCNH   ,2020,0,0,0,0,0,0,1752,1752,26375,28127,0,0,0,0,0,0,0,0,19197,0,0,7793,26990,86639,62722,129282,70570,18087,94869,462169,4290,20815,9064,48250,82419,0,5301,88449,0,93750,681860,0,217207,14212,1089448,0,210537,357,232393,8679,0,17837,23639,0,46480,16264,149483,0,705669,126,126,121,103,4308,34578,0,1518,0,52,40456,13,24,40493,4389,1361,0,7851,13601,1030,358,0,1791,3179,5559,1340,0,8182,15081,17508851,-7675994,0,0,1723056,149388,1796820,-399671,126379,-126379,104362,-104362,4400,0,0,0,537485,-437028,180170,-180170,291075,-237697,94185,-94185,616400,-486723,179870,-179870,0,513185,13903547,0,0,0,0,29,0,0,6562,6591,13910138,0,0,131880,2179,0,0,293837,10656,66308,1538,70815,2182,558552,27438,58725,1965,310594,16820,122634,2422,139596,5233,0,0,195389,11213,0,0,0,0,0,0,0,0,235911,4199,625519,11242,534454,15694,1260827,38144,0,0,2262433,102805,509498,13240,136347,2609,298829,7014,195329,8026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257068,7460,0,0,0,0,0,0,8264545,292079,0,0,0,0,0,0,0,0,-126379,-104362,-7675994,0,149388,0,0,-486723,-179870,-399671,-437028,-180170,-237697,-94185
